id,nat_dex,name,type1,type2,is_mega,is_gmax,is_legend,is_mythical,is_ultra_beast,generation,color,shape
1221,813,scorbunny,fire,,False,False,False,False,False,8,white,bipedtail
1222,814,raboot,fire,,False,False,False,False,False,8,gray,bipedtail
1223,815,cinderace,fire,,False,False,False,False,False,8,white,bipedtail
1224,815,cinderace_gmax,fire,,False,True,False,False,False,8,white,bipedtail
1225,816,sobble,water,,False,False,False,False,False,8,blue,quadruped
1226,817,drizzile,water,,False,False,False,False,False,8,blue,bipedtail
1227,818,inteleon,water,,False,False,False,False,False,8,blue,bipedtail
1228,818,inteleon_gmax,water,,False,True,False,False,False,8,blue,bipedtail
1229,819,skwovet,normal,,False,False,False,False,False,8,brown,bipedtail
1230,820,greedent,normal,,False,False,False,False,False,8,brown,bipedtail
1231,821,rookidee,flying,,False,False,False,False,False,8,blue,twowings
1232,822,corvisquire,flying,,False,False,False,False,False,8,blue,twowings
1233,823,corviknight,flying,steel,False,False,False,False,False,8,purple,twowings
1234,823,corviknight_gmax,flying,steel,False,True,False,False,False,8,purple,twowings
1235,824,blipbug,bug,,False,False,False,False,False,8,blue,insectoid
1236,825,dottler,bug,psychic,False,False,False,False,False,8,yellow,insectoid
1237,826,orbeetle,bug,psychic,False,False,False,False,False,8,red,twowings
1238,826,orbeetle_gmax,bug,psychic,False,True,False,False,False,8,red,twowings
1239,827,nickit,dark,,False,False,False,False,False,8,brown,quadruped
1240,828,thievul,dark,,False,False,False,False,False,8,brown,quadruped
1241,829,gossifleur,grass,,False,False,False,False,False,8,green,headbase
1242,830,eldegoss,grass,,False,False,False,False,False,8,green,headbase
1243,831,wooloo,normal,,False,False,False,False,False,8,white,quadruped
1244,832,dubwool,normal,,False,False,False,False,False,8,white,quadruped
1245,833,chewtle,water,,False,False,False,False,False,8,green,quadruped
1246,834,drednaw,water,rock,False,False,False,False,False,8,green,quadruped
1247,834,drednaw_gmax,water,rock,False,True,False,False,False,8,green,quadruped
1248,835,yamper,electric,,False,False,False,False,False,8,yellow,quadruped
1249,836,boltund,electric,,False,False,False,False,False,8,yellow,quadruped
1250,837,rolycoly,rock,,False,False,False,False,False,8,black,head
1251,838,carkol,rock,fire,False,False,False,False,False,8,black,headleg
1252,839,coalossal,rock,fire,False,False,False,False,False,8,black,biped
1253,839,coalossal_gmax,rock,fire,False,True,False,False,False,8,black,biped
1254,840,applin,grass,dragon,False,False,False,False,False,8,green,snake
1255,841,flapple,grass,dragon,False,False,False,False,False,8,green,twowings
1256,842,appletun,grass,dragon,False,False,False,False,False,8,green,quadruped
1257,842,apple_gmax,grass,dragon,False,True,False,False,False,8,green,quadruped
1258,843,silicobra,ground,,False,False,False,False,False,8,green,snake
1259,844,sandaconda,ground,,False,False,False,False,False,8,green,snake
1260,844,sandaconda_gmax,ground,,False,True,False,False,False,8,green,snake
1261,845,cramorant,flying,water,False,False,False,False,False,8,blue,twowings
1262,845,cramorant_gulping,flying,water,False,False,False,False,False,8,blue,twowings
1263,845,cramorant_gorging,flying,water,False,False,False,False,False,8,blue,twowings
1264,846,arrokuda,water,,False,False,False,False,False,8,brown,fin
1265,847,barraskewda,water,,False,False,False,False,False,8,brown,fin
1266,848,toxel,electric,poison,False,False,False,False,False,8,purple,bipedtail
1267,849,toxtricity_amped,electric,poison,False,False,False,False,False,8,purple,bipedtail
1268,849,toxtricity_low_key,electric,poison,False,False,False,False,False,8,purple,bipedtail
1269,849,toxtricity_gmax,electric,poison,False,True,False,False,False,8,purple,quadruped
1270,850,sizzlipede,fire,bug,False,False,False,False,False,8,red,tentacles
1271,851,centiskorch,fire,bug,False,False,False,False,False,8,red,tentacles
1272,851,centiskorch_gmax,fire,bug,False,True,False,False,False,8,red,tentacles
1273,852,clobbopus,fighting,,False,False,False,False,False,8,brown,tentacles
1274,853,grapploct,fighting,,False,False,False,False,False,8,blue,tentacles
1275,854,sinistea,ghost,,False,False,False,False,False,8,purple,head
1276,855,polteageist,ghost,,False,False,False,False,False,8,purple,head
1277,856,hatenna,psychic,,False,False,False,False,False,8,pink,headleg
1278,857,hattrem,psychic,,False,False,False,False,False,8,pink,biped
1279,858,hatterene,psychic,fairy,False,False,False,False,False,8,pink,headbase
1280,858,hatterene_gmax,psychic,fairy,False,True,False,False,False,8,pink,headbase
1281,859,impidimp,dark,fairy,False,False,False,False,False,8,pink,biped
1282,860,morgrem,dark,fairy,False,False,False,False,False,8,pink,biped
1283,861,grimmsnarl,dark,fairy,False,False,False,False,False,8,purple,biped
1284,861,grimmsnarl_gmax,dark,fairy,False,True,False,False,False,8,purple,biped
1285,862,obstagoon,dark,normal,False,False,False,False,False,8,gray,bipedtail
1286,863,perrserker,steel,,False,False,False,False,False,8,brown,bipedtail
1287,864,cursola,ghost,,False,False,False,False,False,8,white,headarm
1288,865,sirfetchd,fighting,,False,False,False,False,False,8,white,twowings
1289,866,mrrime,ice,psychic,False,False,False,False,False,8,purple,biped
1290,867,runerigus,ground,ghost,False,False,False,False,False,8,gray,headbase
1291,868,milcery,fairy,,False,False,False,False,False,8,white,head
1292,869,alcremie_vanilla_strawberry,fairy,,False,False,False,False,False,8,white,headbase
1293,869,alcremie_vanilla_blueberry,fairy,,False,False,False,False,False,8,white,headbase
1294,869,alcremie_vanilla_heart,fairy,,False,False,False,False,False,8,white,headbase
1295,869,alcremie_vanilla_star,fairy,,False,False,False,False,False,8,white,headbase
1296,869,alcremie_vanilla_clover,fairy,,False,False,False,False,False,8,white,headbase
1297,869,alcremie_vanilla_flower,fairy,,False,False,False,False,False,8,white,headbase
1298,869,alcremie_vanilla_ribbon,fairy,,False,False,False,False,False,8,white,headbase
1299,869,alcremie_ruby_strawberry,fairy,,False,False,False,False,False,8,pink,headbase
1300,869,alcremie_ruby_blueberry,fairy,,False,False,False,False,False,8,pink,headbase
1301,869,alcremie_ruby_heart,fairy,,False,False,False,False,False,8,pink,headbase
1302,869,alcremie_ruby_star,fairy,,False,False,False,False,False,8,pink,headbase
1303,869,alcremie_ruby_clover,fairy,,False,False,False,False,False,8,pink,headbase
1304,869,alcremie_ruby_flower,fairy,,False,False,False,False,False,8,pink,headbase
1305,869,alcremie_ruby_ribbon,fairy,,False,False,False,False,False,8,pink,headbase
1306,869,alcremie_matcha_strawberry,fairy,,False,False,False,False,False,8,green,headbase
1307,869,alcremie_matcha_blueberry,fairy,,False,False,False,False,False,8,green,headbase
1308,869,alcremie_matcha_heart,fairy,,False,False,False,False,False,8,green,headbase
1309,869,alcremie_matcha_star,fairy,,False,False,False,False,False,8,green,headbase
1310,869,alcremie_matcha_clover,fairy,,False,False,False,False,False,8,green,headbase
1311,869,alcremie_matcha_flower,fairy,,False,False,False,False,False,8,green,headbase
1312,869,alcremie_matcha_ribbon,fairy,,False,False,False,False,False,8,green,headbase
1313,869,alcremie_mint_strawberry,fairy,,False,False,False,False,False,8,blue,headbase
1314,869,alcremie_mint_blueberry,fairy,,False,False,False,False,False,8,blue,headbase
1315,869,alcremie_mint_heart,fairy,,False,False,False,False,False,8,blue,headbase
1316,869,alcremie_mint_star,fairy,,False,False,False,False,False,8,blue,headbase
1317,869,alcremie_mint_clover,fairy,,False,False,False,False,False,8,blue,headbase
1318,869,alcremie_mint_flower,fairy,,False,False,False,False,False,8,blue,headbase
1319,869,alcremie_mint_ribbon,fairy,,False,False,False,False,False,8,blue,headbase
1320,869,alcremie_lemon_strawberry,fairy,,False,False,False,False,False,8,yellow,headbase
1321,869,alcremie_lemon_blueberry,fairy,,False,False,False,False,False,8,yellow,headbase
1322,869,alcremie_lemon_heart,fairy,,False,False,False,False,False,8,yellow,headbase
1323,869,alcremie_lemon_star,fairy,,False,False,False,False,False,8,yellow,headbase
1324,869,alcremie_lemon_clover,fairy,,False,False,False,False,False,8,yellow,headbase
1325,869,alcremie_lemon_flower,fairy,,False,False,False,False,False,8,yellow,headbase
1326,869,alcremie_lemon_ribbon,fairy,,False,False,False,False,False,8,yellow,headbase
1327,869,alcremie_salted_strawberry,fairy,,False,False,False,False,False,8,white,headbase
1328,869,alcremie_salted_blueberry,fairy,,False,False,False,False,False,8,white,headbase
1329,869,alcremie_salted_heart,fairy,,False,False,False,False,False,8,white,headbase
1330,869,alcremie_salted_star,fairy,,False,False,False,False,False,8,white,headbase
1331,869,alcremie_salted_clover,fairy,,False,False,False,False,False,8,white,headbase
1332,869,alcremie_salted_flower,fairy,,False,False,False,False,False,8,white,headbase
1333,869,alcremie_salted_ribbon,fairy,,False,False,False,False,False,8,white,headbase
1334,869,alcremie_ruby_swirl_strawberry,fairy,,False,False,False,False,False,8,pink,headbase
1335,869,alcremie_ruby_swirl_blueberry,fairy,,False,False,False,False,False,8,pink,headbase
1336,869,alcremie_ruby_swirl_heart,fairy,,False,False,False,False,False,8,pink,headbase
1337,869,alcremie_ruby_swirl_star,fairy,,False,False,False,False,False,8,pink,headbase
1338,869,alcremie_ruby_swirl_clover,fairy,,False,False,False,False,False,8,pink,headbase
1339,869,alcremie_ruby_swirl_flower,fairy,,False,False,False,False,False,8,pink,headbase
1340,869,alcremie_ruby_swirl_ribbon,fairy,,False,False,False,False,False,8,pink,headbase
1341,869,alcremie_caramel_swirl_strawberry,fairy,,False,False,False,False,False,8,brown,headbase
1342,869,alcremie_caramel_swirl_blueberry,fairy,,False,False,False,False,False,8,brown,headbase
1343,869,alcremie_caramel_swirl_heart,fairy,,False,False,False,False,False,8,brown,headbase
1344,869,alcremie_caramel_swirl_star,fairy,,False,False,False,False,False,8,brown,headbase
1345,869,alcremie_caramel_swirl_clover,fairy,,False,False,False,False,False,8,brown,headbase
1346,869,alcremie_caramel_swirl_flower,fairy,,False,False,False,False,False,8,brown,headbase
1347,869,alcremie_caramel_swirl_ribbon,fairy,,False,False,False,False,False,8,brown,headbase
1348,869,alcremie_rainbow_swirl_strawberry,fairy,,False,False,False,False,False,8,yellow,headbase
1349,869,alcremie_rainbow_swirl_blueberry,fairy,,False,False,False,False,False,8,yellow,headbase
1350,869,alcremie_rainbow_swirl_heart,fairy,,False,False,False,False,False,8,yellow,headbase
1351,869,alcremie_rainbow_swirl_star,fairy,,False,False,False,False,False,8,yellow,headbase
1352,869,alcremie_rainbow_swirl_clover,fairy,,False,False,False,False,False,8,yellow,headbase
1353,869,alcremie_rainbow_swirl_flower,fairy,,False,False,False,False,False,8,yellow,headbase
1354,869,alcremie_rainbow_swirl_ribbon,fairy,,False,False,False,False,False,8,yellow,headbase
1355,869,alcremie_gmax,fairy,,False,True,False,False,False,8,white,headbase
1356,870,falinks,fighting,,False,False,False,False,False,8,yellow,manybodies
1357,871,pincurchin,electric,,False,False,False,False,False,8,purple,tentacles
1358,872,snom,ice,bug,False,False,False,False,False,8,white,snake
1359,873,frosmoth,ice,bug,False,False,False,False,False,8,white,fourwings
1360,874,stonjourner,rock,,False,False,False,False,False,8,gray,headleg
1361,875,eiscue,ice,,False,False,False,False,False,8,blue,bipedtail
1362,875,eiscue_noice,ice,,False,False,False,False,False,8,blue,bipedtail
1363,876,indeedee,psychic,normal,False,False,False,False,False,8,purple,bipedtail
1364,876,indeedee_female,psychic,normal,False,False,False,False,False,8,purple,bipedtail
1365,877,morpeko_full,electric,dark,False,False,False,False,False,8,yellow,biped
1366,877,morpeko_hangry,electric,dark,False,False,False,False,False,8,purple,biped
1367,878,cufant,steel,,False,False,False,False,False,8,yellow,quadruped
1368,879,copperajah,steel,,False,False,False,False,False,8,green,quadruped
1369,879,copperajah_gmax,steel,,False,True,False,False,False,8,green,quadruped
1370,880,dracozolt,electric,dragon,False,False,False,False,False,8,green,bipedtail
1371,881,arctozolt,electric,ice,False,False,False,False,False,8,blue,bipedtail
1372,882,dracovish,water,dragon,False,False,False,False,False,8,green,headleg
1373,883,arctovish,water,ice,False,False,False,False,False,8,blue,fin
1374,884,duraludon,steel,dragon,False,False,False,False,False,8,white,bipedtail
1375,884,duraludon_gmax,steel,dragon,False,True,False,False,False,8,white,bipedtail
1376,885,dreepy,dragon,ghost,False,False,False,False,False,8,green,snake
1377,886,drakloak,dragon,ghost,False,False,False,False,False,8,green,headarm
1378,887,dragapult,dragon,ghost,False,False,False,False,False,8,green,bipedtail
1379,888,zacian,fairy,,False,False,True,False,False,8,blue,quadruped
1380,888,zacian_crowned,fairy,steel,False,False,True,False,False,8,blue,quadruped
1381,889,zamazenta,fighting,,False,False,True,False,False,8,red,quadruped
1382,889,zamazenta_crowned,fighting,steel,False,False,True,False,False,8,red,quadruped
1383,890,eternatus,poison,dragon,False,False,True,False,False,8,purple,twowings
1384,890,eternatus_gmax,poison,dragon,False,True,True,False,False,8,purple,snake
1385,891,kubfu,fighting,,False,False,True,False,False,8,gray,bipedtail
1386,892,urshifu_single,fighting,dark,False,False,True,False,False,8,gray,biped
1387,892,urshifu_rapid,fighting,water,False,False,True,False,False,8,gray,biped
1388,892,urshifu_single_gmax,fighting,dark,False,True,True,False,False,8,gray,biped
1389,892,urshifu_rapid_gmax,fighting,water,False,True,True,False,False,8,gray,biped
1390,893,zarude,dark,grass,False,False,False,True,False,8,black,bipedtail
1391,893,zarude_dada,dark,grass,False,False,False,True,False,8,black,bipedtail
1392,894,regieleki,electric,,False,False,True,False,False,8,yellow,biped
1393,895,regidrago,dragon,,False,False,True,False,False,8,green,biped
1394,896,glastrier,ice,,False,False,True,False,False,8,white,quadruped
1395,897,spectrier,ghost,,False,False,True,False,False,8,black,quadruped
1396,898,calyrex,psychic,grass,False,False,True,False,False,8,green,biped
1397,898,calyrex_ice,psychic,ice,False,False,True,False,False,8,white,quadruped
1398,898,calyrex_shadow,psychic,ghost,False,False,True,False,False,8,black,quadruped
1399,899,wyrdeer,normal,psychic,False,False,False,False,False,8,gray,quadruped
1400,900,kleavor,bug,rock,False,False,False,False,False,8,brown,fourwings
1401,901,ursaluna,ground,normal,False,False,False,False,False,8,brown,quadruped
1402,902,basculegion,water,ghost,False,False,False,False,False,8,green,fin
1403,902,basculegion_female,water,ghost,False,False,False,False,False,8,green,fin
1404,903,sneasler,fighting,poison,False,False,False,False,False,8,blue,bipedtail
1405,904,overqwil,dark,poison,False,False,False,False,False,8,black,fin
1406,905,enamorus,fairy,flying,False,False,True,False,False,8,pink,headarm
1407,905,enamorus_therian,fairy,flying,False,False,True,False,False,8,pink,quadruped
